ent_station,ext_station,ent_time_period,riders_average_weekday
Fort Totten,Minnesota Avenue,Midday,12.136363636363637
Fort Totten,Morgan Blvd.,Midday,1.7272727272727273
Fort Totten,Mt. Vernon Square-UDC,Midday,16.363636363636363
Fort Totten,Navy Yard,Midday,16.727272727272727
Fort Totten,Naylor Road,Midday,8.727272727272727
Fort Totten,New Carrollton,Midday,5.318181818181818
Fort Totten,New York Ave,Midday,31.545454545454547
Fort Totten,Pentagon,Midday,13.863636363636363
Fort Totten,Pentagon City,Midday,18.818181818181817
Fort Totten,Potomac Avenue,Midday,11.227272727272727
Fort Totten,Prince George's Plaza,Midday,51.36363636363637
Fort Totten,Reagan Washington National Airport,Midday,21.136363636363637
Fort Totten,Rhode Island Avenue,Midday,52.81818181818182
Fort Totten,Rockville,Midday,3.8181818181818183
Fort Totten,Rosslyn,Midday,10.727272727272727
Fort Totten,Shady Grove,Midday,6.7727272727272725
Fort Totten,Shaw-Howard University,Midday,25.0
Fort Totten,Silver Spring,Midday,67.86363636363636
Fort Totten,Smithsonian,Midday,11.272727272727273
Fort Totten,Southern Avenue,Midday,14.772727272727273
Fort Totten,Stadium-Armory,Midday,5.181818181818182
Fort Totten,Suitland,Midday,10.090909090909092
Fort Totten,Takoma,Midday,26.863636363636363
Fort Totten,Tenleytown-AU,Midday,16.727272727272727
Fort Totten,Twinbrook,Midday,2.227272727272727
Fort Totten,U Street-Cardozo,Midday,41.13636363636363
Fort Totten,Union Station,Midday,123.13636363636364
Fort Totten,Van Dorn Street,Midday,1.6818181818181819
Fort Totten,Van Ness-UDC,Midday,10.681818181818182
Fort Totten,Vienna,Midday,3.772727272727273
Fort Totten,Virginia Square-GMU,Midday,1.0909090909090908
Fort Totten,Waterfront,Midday,13.272727272727273
Fort Totten,West Falls Church,Midday,4.954545454545454
Fort Totten,West Hyattsville,Midday,21.454545454545453
Fort Totten,Wheaton,Midday,31.5
Fort Totten,White Flint,Midday,1.7727272727272727
Fort Totten,Woodley Park-Zoo,Midday,15.090909090909092
Franconia-Springfield,Addison Road,Midday,2.590909090909091
Franconia-Springfield,Anacostia,Midday,5.5
Franconia-Springfield,Archives-Navy Memorial,Midday,37.68181818181818
Franconia-Springfield,Arlington Cemetery,Midday,26.727272727272727
Franconia-Springfield,Ballston,Midday,16.40909090909091
Franconia-Springfield,Benning Road,Midday,1.8181818181818181
Franconia-Springfield,Bethesda,Midday,3.0454545454545454
Franconia-Springfield,Braddock Road,Midday,17.954545454545453
Franconia-Springfield,Branch Avenue,Midday,2.909090909090909
Franconia-Springfield,Brookland,Midday,6.954545454545454
Franconia-Springfield,Capitol Heights,Midday,1.9545454545454546
Franconia-Springfield,Capitol South,Midday,23.545454545454547
Franconia-Springfield,Cheverly,Midday,0.4090909090909091
Franconia-Springfield,Clarendon,Midday,6.136363636363637
Franconia-Springfield,Cleveland Park,Midday,7.045454545454546
Franconia-Springfield,College Park-U of MD,Midday,3.090909090909091
Franconia-Springfield,Columbia Heights,Midday,9.5
Franconia-Springfield,Congress Heights,Midday,1.4090909090909092
Franconia-Springfield,Court House,Midday,8.0
Franconia-Springfield,Crystal City,Midday,50.95454545454545
Franconia-Springfield,Deanwood,Midday,1.3181818181818181
Franconia-Springfield,Dunn Loring,Midday,2.0454545454545454
Franconia-Springfield,Dupont Circle,Midday,21.181818181818183
Franconia-Springfield,East Falls Church,Midday,2.0
Franconia-Springfield,Eastern Market,Midday,7.363636363636363
Franconia-Springfield,Eisenhower Avenue,Midday,3.5454545454545454
Franconia-Springfield,Farragut North,Midday,3.9545454545454546
Franconia-Springfield,Farragut West,Midday,111.54545454545455
Franconia-Springfield,Federal Center SW,Midday,7.863636363636363
Franconia-Springfield,Federal Triangle,Midday,39.86363636363637
Franconia-Springfield,Foggy Bottom,Midday,71.54545454545455
Franconia-Springfield,Forest Glen,Midday,0.5
Franconia-Springfield,Fort Totten,Midday,2.6818181818181817
Franconia-Springfield,Franconia-Springfield,Midday,9.363636363636363
Franconia-Springfield,Friendship Heights,Midday,5.545454545454546
Franconia-Springfield,Gallery Place-Chinatown,Midday,48.5
Franconia-Springfield,Georgia Avenue-Petworth,Midday,3.3181818181818183
Franconia-Springfield,Glenmont,Midday,1.4545454545454546
Franconia-Springfield,Greenbelt,Midday,4.863636363636363
Franconia-Springfield,Grosvenor,Midday,0.7272727272727273
Franconia-Springfield,Huntington,Midday,15.5
Franconia-Springfield,Judiciary Square,Midday,7.7727272727272725
Franconia-Springfield,King Street,Midday,94.04545454545455
Franconia-Springfield,Landover,Midday,1.3181818181818181
Franconia-Springfield,Largo Town Center,Midday,2.727272727272727
Franconia-Springfield,L'Enfant Plaza,Midday,58.72727272727273
Franconia-Springfield,McPherson Square,Midday,60.45454545454545
Franconia-Springfield,Medical Center,Midday,6.5
Franconia-Springfield,Metro Center,Midday,62.0
Franconia-Springfield,Minnesota Avenue,Midday,3.0
Franconia-Springfield,Morgan Blvd.,Midday,2.8636363636363638
Franconia-Springfield,Mt. Vernon Square-UDC,Midday,7.818181818181818
Franconia-Springfield,Navy Yard,Midday,22.545454545454547
Franconia-Springfield,Naylor Road,Midday,3.090909090909091
Franconia-Springfield,New Carrollton,Midday,5.181818181818182
Franconia-Springfield,New York Ave,Midday,6.363636363636363
Franconia-Springfield,Pentagon,Midday,93.18181818181819
Franconia-Springfield,Pentagon City,Midday,55.59090909090909
Franconia-Springfield,Potomac Avenue,Midday,2.727272727272727
Franconia-Springfield,Prince George's Plaza,Midday,3.3636363636363638
Franconia-Springfield,Reagan Washington National Airport,Midday,69.36363636363636
Franconia-Springfield,Rhode Island Avenue,Midday,3.3181818181818183
Franconia-Springfield,Rockville,Midday,1.5909090909090908
Franconia-Springfield,Rosslyn,Midday,60.18181818181818
Franconia-Springfield,Shady Grove,Midday,3.590909090909091
Franconia-Springfield,Shaw-Howard University,Midday,6.954545454545454
Franconia-Springfield,Silver Spring,Midday,8.727272727272727
Franconia-Springfield,Smithsonian,Midday,144.6818181818182
Franconia-Springfield,Southern Avenue,Midday,4.909090909090909
Franconia-Springfield,Stadium-Armory,Midday,2.272727272727273
Franconia-Springfield,Suitland,Midday,2.0
Franconia-Springfield,Takoma,Midday,1.6818181818181819
Franconia-Springfield,Tenleytown-AU,Midday,4.409090909090909
Franconia-Springfield,Twinbrook,Midday,1.1363636363636365
Franconia-Springfield,U Street-Cardozo,Midday,5.5
Franconia-Springfield,Union Station,Midday,52.40909090909091
Franconia-Springfield,Van Dorn Street,Midday,23.272727272727273
Franconia-Springfield,Van Ness-UDC,Midday,4.409090909090909
Franconia-Springfield,Vienna,Midday,6.409090909090909
Franconia-Springfield,Virginia Square-GMU,Midday,3.6818181818181817
Franconia-Springfield,Waterfront,Midday,3.8636363636363638
Franconia-Springfield,West Falls Church,Midday,8.863636363636363
Franconia-Springfield,West Hyattsville,Midday,1.3636363636363635
Franconia-Springfield,Wheaton,Midday,1.6818181818181819
Franconia-Springfield,White Flint,Midday,1.8636363636363635
Franconia-Springfield,Woodley Park-Zoo,Midday,31.636363636363637
Friendship Heights,Addison Road,Midday,2.3636363636363638
Friendship Heights,Anacostia,Midday,8.727272727272727
Friendship Heights,Archives-Navy Memorial,Midday,12.818181818181818
Friendship Heights,Arlington Cemetery,Midday,4.454545454545454
Friendship Heights,Ballston,Midday,11.590909090909092
Friendship Heights,Benning Road,Midday,2.6363636363636362
Friendship Heights,Bethesda,Midday,162.45454545454547
Friendship Heights,Braddock Road,Midday,2.5454545454545454
Friendship Heights,Branch Avenue,Midday,4.409090909090909
Friendship Heights,Brookland,Midday,15.636363636363637
Friendship Heights,Capitol Heights,Midday,2.5454545454545454
Friendship Heights,Capitol South,Midday,15.636363636363637
Friendship Heights,Cheverly,Midday,2.4545454545454546
Friendship Heights,Clarendon,Midday,3.4545454545454546
Friendship Heights,Cleveland Park,Midday,36.45454545454545
Friendship Heights,College Park-U of MD,Midday,5.5
Friendship Heights,Columbia Heights,Midday,11.181818181818182
Friendship Heights,Congress Heights,Midday,3.8636363636363638
Friendship Heights,Court House,Midday,5.7727272727272725
Friendship Heights,Crystal City,Midday,8.409090909090908
Friendship Heights,Deanwood,Midday,0.7727272727272727
Friendship Heights,Dunn Loring,Midday,3.0
Friendship Heights,Dupont Circle,Midday,192.1818181818182
Friendship Heights,East Falls Church,Midday,3.9545454545454546
Friendship Heights,Eastern Market,Midday,12.136363636363637
Friendship Heights,Eisenhower Avenue,Midday,1.7272727272727273
Friendship Heights,Farragut North,Midday,341.95454545454544
Friendship Heights,Farragut West,Midday,4.863636363636363
Friendship Heights,Federal Center SW,Midday,11.772727272727273
Friendship Heights,Federal Triangle,Midday,17.5
Friendship Heights,Foggy Bottom,Midday,36.5
Friendship Heights,Forest Glen,Midday,2.5454545454545454
Friendship Heights,Fort Totten,Midday,6.318181818181818
Friendship Heights,Franconia-Springfield,Midday,3.3181818181818183
Friendship Heights,Friendship Heights,Midday,13.272727272727273
Friendship Heights,Gallery Place-Chinatown,Midday,104.0
Friendship Heights,Georgia Avenue-Petworth,Midday,4.2727272727272725
Friendship Heights,Glenmont,Midday,2.6818181818181817
Friendship Heights,Greenbelt,Midday,4.136363636363637
Friendship Heights,Grosvenor,Midday,27.136363636363637
Friendship Heights,Huntington,Midday,5.363636363636363
Friendship Heights,Judiciary Square,Midday,49.40909090909091
Friendship Heights,King Street,Midday,10.5
Friendship Heights,Landover,Midday,2.727272727272727
Friendship Heights,Largo Town Center,Midday,4.545454545454546
Friendship Heights,L'Enfant Plaza,Midday,22.318181818181817
Friendship Heights,McPherson Square,Midday,9.954545454545455
Friendship Heights,Medical Center,Midday,66.68181818181819
Friendship Heights,Metro Center,Midday,199.95454545454547
Friendship Heights,Minnesota Avenue,Midday,5.318181818181818
Friendship Heights,Morgan Blvd.,Midday,0.5454545454545454
Friendship Heights,Mt. Vernon Square-UDC,Midday,5.2272727272727275
Friendship Heights,Navy Yard,Midday,12.181818181818182
Friendship Heights,Naylor Road,Midday,3.1818181818181817
Friendship Heights,New Carrollton,Midday,7.045454545454546
Friendship Heights,New York Ave,Midday,12.636363636363637
Friendship Heights,Pentagon,Midday,7.863636363636363
Friendship Heights,Pentagon City,Midday,15.818181818181818
Friendship Heights,Potomac Avenue,Midday,6.0
Friendship Heights,Prince George's Plaza,Midday,4.954545454545454
Friendship Heights,Reagan Washington National Airport,Midday,23.863636363636363
Friendship Heights,Rhode Island Avenue,Midday,10.454545454545455
Friendship Heights,Rockville,Midday,43.36363636363637
Friendship Heights,Rosslyn,Midday,12.545454545454545
Friendship Heights,Shady Grove,Midday,55.77272727272727
Friendship Heights,Shaw-Howard University,Midday,5.136363636363637
Friendship Heights,Silver Spring,Midday,11.590909090909092
Friendship Heights,Smithsonian,Midday,60.36363636363637
Friendship Heights,Southern Avenue,Midday,4.136363636363637
Friendship Heights,Stadium-Armory,Midday,2.272727272727273
Friendship Heights,Suitland,Midday,5.954545454545454
Friendship Heights,Takoma,Midday,7.363636363636363
Friendship Heights,Tenleytown-AU,Midday,55.72727272727273
Friendship Heights,Twinbrook,Midday,30.454545454545453
Friendship Heights,U Street-Cardozo,Midday,7.681818181818182
Friendship Heights,Union Station,Midday,119.0
Friendship Heights,Van Dorn Street,Midday,1.4090909090909092
Friendship Heights,Van Ness-UDC,Midday,56.0
Friendship Heights,Vienna,Midday,4.136363636363637
Friendship Heights,Virginia Square-GMU,Midday,2.3636363636363638
Friendship Heights,Waterfront,Midday,8.681818181818182
Friendship Heights,West Falls Church,Midday,7.318181818181818
Friendship Heights,West Hyattsville,Midday,3.4545454545454546
Friendship Heights,Wheaton,Midday,4.681818181818182
Friendship Heights,White Flint,Midday,39.0
Friendship Heights,Woodley Park-Zoo,Midday,61.72727272727273
Gallery Place-Chinatown,Addison Road,Midday,10.818181818181818
Gallery Place-Chinatown,Anacostia,Midday,119.31818181818181
Gallery Place-Chinatown,Archives-Navy Memorial,Midday,26.954545454545453
Gallery Place-Chinatown,Arlington Cemetery,Midday,12.0
Gallery Place-Chinatown,Ballston,Midday,21.363636363636363
Gallery Place-Chinatown,Benning Road,Midday,13.409090909090908
Gallery Place-Chinatown,Bethesda,Midday,67.9090909090909
Gallery Place-Chinatown,Braddock Road,Midday,22.863636363636363
Gallery Place-Chinatown,Branch Avenue,Midday,54.90909090909091
Gallery Place-Chinatown,Brookland,Midday,59.72727272727273
Gallery Place-Chinatown,Capitol Heights,Midday,7.636363636363637
Gallery Place-Chinatown,Capitol South,Midday,40.68181818181818
Gallery Place-Chinatown,Cheverly,Midday,4.7727272727272725
Gallery Place-Chinatown,Clarendon,Midday,9.772727272727273
Gallery Place-Chinatown,Cleveland Park,Midday,30.90909090909091
Gallery Place-Chinatown,College Park-U of MD,Midday,38.45454545454545
Gallery Place-Chinatown,Columbia Heights,Midday,178.36363636363637
Gallery Place-Chinatown,Congress Heights,Midday,38.63636363636363
Gallery Place-Chinatown,Court House,Midday,12.0
Gallery Place-Chinatown,Crystal City,Midday,62.68181818181818
Gallery Place-Chinatown,Deanwood,Midday,5.409090909090909
Gallery Place-Chinatown,Dunn Loring,Midday,9.772727272727273
Gallery Place-Chinatown,Dupont Circle,Midday,184.8181818181818
Gallery Place-Chinatown,East Falls Church,Midday,8.136363636363637
Gallery Place-Chinatown,Eastern Market,Midday,23.545454545454547
Gallery Place-Chinatown,Eisenhower Avenue,Midday,11.818181818181818
Gallery Place-Chinatown,Farragut North,Midday,304.59090909090907
Gallery Place-Chinatown,Farragut West,Midday,22.0
Gallery Place-Chinatown,Federal Center SW,Midday,21.363636363636363
Gallery Place-Chinatown,Federal Triangle,Midday,19.5
Gallery Place-Chinatown,Foggy Bottom,Midday,66.0909090909091
Gallery Place-Chinatown,Forest Glen,Midday,15.681818181818182
Gallery Place-Chinatown,Fort Totten,Midday,49.27272727272727
Gallery Place-Chinatown,Franconia-Springfield,Midday,32.72727272727273
Gallery Place-Chinatown,Friendship Heights,Midday,80.04545454545455
Gallery Place-Chinatown,Gallery Place-Chinatown,Midday,48.27272727272727
Gallery Place-Chinatown,Georgia Avenue-Petworth,Midday,48.45454545454545
Gallery Place-Chinatown,Glenmont,Midday,37.0
Gallery Place-Chinatown,Greenbelt,Midday,63.81818181818182
Gallery Place-Chinatown,Grosvenor,Midday,26.0
Gallery Place-Chinatown,Huntington,Midday,55.27272727272727
Gallery Place-Chinatown,Judiciary Square,Midday,39.04545454545455
Gallery Place-Chinatown,King Street,Midday,50.72727272727273
Gallery Place-Chinatown,Landover,Midday,6.363636363636363
Gallery Place-Chinatown,Largo Town Center,Midday,15.590909090909092
Gallery Place-Chinatown,L'Enfant Plaza,Midday,277.27272727272725
Gallery Place-Chinatown,McPherson Square,Midday,25.545454545454547
Gallery Place-Chinatown,Medical Center,Midday,18.40909090909091
Gallery Place-Chinatown,Metro Center,Midday,63.72727272727273
Gallery Place-Chinatown,Minnesota Avenue,Midday,14.772727272727273
Gallery Place-Chinatown,Morgan Blvd.,Midday,4.636363636363637
Gallery Place-Chinatown,Mt. Vernon Square-UDC,Midday,16.59090909090909
Gallery Place-Chinatown,Navy Yard,Midday,80.13636363636364
Gallery Place-Chinatown,Naylor Road,Midday,30.272727272727273
Gallery Place-Chinatown,New Carrollton,Midday,33.13636363636363
Gallery Place-Chinatown,New York Ave,Midday,90.13636363636364
Gallery Place-Chinatown,Pentagon,Midday,77.18181818181819
Gallery Place-Chinatown,Pentagon City,Midday,147.5
Gallery Place-Chinatown,Potomac Avenue,Midday,15.0
Gallery Place-Chinatown,Prince George's Plaza,Midday,43.45454545454545
Gallery Place-Chinatown,Reagan Washington National Airport,Midday,74.31818181818181
Gallery Place-Chinatown,Rhode Island Avenue,Midday,49.59090909090909
Gallery Place-Chinatown,Rockville,Midday,21.727272727272727
Gallery Place-Chinatown,Rosslyn,Midday,36.95454545454545
Gallery Place-Chinatown,Shady Grove,Midday,70.5
Gallery Place-Chinatown,Shaw-Howard University,Midday,49.31818181818182
Gallery Place-Chinatown,Silver Spring,Midday,76.0
Gallery Place-Chinatown,Smithsonian,Midday,64.68181818181819
Gallery Place-Chinatown,Southern Avenue,Midday,48.40909090909091
Gallery Place-Chinatown,Stadium-Armory,Midday,12.181818181818182
Gallery Place-Chinatown,Suitland,Midday,52.90909090909091
Gallery Place-Chinatown,Takoma,Midday,34.04545454545455
Gallery Place-Chinatown,Tenleytown-AU,Midday,63.72727272727273
Gallery Place-Chinatown,Twinbrook,Midday,15.954545454545455
Gallery Place-Chinatown,U Street-Cardozo,Midday,83.72727272727273
Gallery Place-Chinatown,Union Station,Midday,329.72727272727275
Gallery Place-Chinatown,Van Dorn Street,Midday,7.636363636363637
Gallery Place-Chinatown,Van Ness-UDC,Midday,49.68181818181818
Gallery Place-Chinatown,Vienna,Midday,26.90909090909091
Gallery Place-Chinatown,Virginia Square-GMU,Midday,5.818181818181818
Gallery Place-Chinatown,Waterfront,Midday,66.95454545454545
Gallery Place-Chinatown,West Falls Church,Midday,20.545454545454547
Gallery Place-Chinatown,West Hyattsville,Midday,30.0
Gallery Place-Chinatown,Wheaton,Midday,28.318181818181817
Gallery Place-Chinatown,White Flint,Midday,16.363636363636363
Gallery Place-Chinatown,Woodley Park-Zoo,Midday,67.27272727272727
