ent_station,ext_station,ent_time_period,riders_average_weekday,trip_length
l'enfant plaza,southern avenue,PM Peak,256.27272727272725,5
l'enfant plaza,stadium armory,PM Peak,44.0,5
l'enfant plaza,suitland,PM Peak,267.09090909090907,7
l'enfant plaza,takoma,PM Peak,99.54545454545456,9
l'enfant plaza,tenleytown au,PM Peak,45.36363636363637,9
l'enfant plaza,twinbrook,PM Peak,59.95454545454545,15
l'enfant plaza,u street,PM Peak,197.4090909090909,5
l'enfant plaza,union station,PM Peak,581.3636363636364,4
l'enfant plaza,van dorn street,PM Peak,116.45454545454544,8
l'enfant plaza,van ness udc,PM Peak,58.90909090909091,8
l'enfant plaza,vienna,PM Peak,410.54545454545456,11
l'enfant plaza,virginia square gmu,PM Peak,70.86363636363636,6
l'enfant plaza,waterfront,PM Peak,55.40909090909091,1
l'enfant plaza,west falls church,PM Peak,301.40909090909093,9
l'enfant plaza,west hyattsville,PM Peak,108.63636363636364,9
l'enfant plaza,wheaton,PM Peak,81.77272727272727,12
l'enfant plaza,north bethesda,PM Peak,46.68181818181818,14
l'enfant plaza,woodley park,PM Peak,62.86363636363637,6
mcpherson square,addison road,PM Peak,114.63636363636364,12
mcpherson square,anacostia,PM Peak,77.36363636363636,7
mcpherson square,archives,PM Peak,6.0,3
mcpherson square,arlington cemetery,PM Peak,10.545454545454543,4
mcpherson square,ballston-mu,PM Peak,401.2272727272728,7
mcpherson square,benning road,PM Peak,59.40909090909091,10
mcpherson square,bethesda,PM Peak,24.0,9
mcpherson square,braddock road,PM Peak,166.95454545454547,10
mcpherson square,branch avenue,PM Peak,188.1818181818182,12
mcpherson square,brookland cua,PM Peak,31.363636363636363,7
mcpherson square,capitol heights,PM Peak,69.31818181818181,11
mcpherson square,capitol south,PM Peak,128.3181818181818,6
mcpherson square,cheverly,PM Peak,58.36363636363637,12
mcpherson square,clarendon,PM Peak,242.22727272727272,5
mcpherson square,cleveland park,PM Peak,8.636363636363637,5
mcpherson square,college park university of maryland,PM Peak,40.0,11
mcpherson square,columbia heights,PM Peak,12.727272727272728,6
mcpherson square,congress heights,PM Peak,35.27272727272727,8
mcpherson square,court house,PM Peak,308.40909090909093,4
mcpherson square,crystal city,PM Peak,203.9090909090909,7
mcpherson square,deanwood,PM Peak,32.09090909090909,11
mcpherson square,dunn loring,PM Peak,233.0909090909091,10
mcpherson square,dupont circle,PM Peak,23.59090909090909,3
mcpherson square,east falls church,PM Peak,241.0,8
mcpherson square,eastern market,PM Peak,225.1818181818182,7
mcpherson square,eisenhower avenue,PM Peak,26.681818181818183,12
mcpherson square,farragut north,PM Peak,2.772727272727273,2
mcpherson square,farragut west,PM Peak,41.90909090909091,1
mcpherson square,federal center sw,PM Peak,40.13636363636363,5
mcpherson square,federal triangle,PM Peak,20.863636363636363,2
mcpherson square,foggy bottom gwu,PM Peak,216.04545454545453,2
mcpherson square,forest glen,PM Peak,21.5,11
mcpherson square,fort totten,PM Peak,51.04545454545455,8
mcpherson square,franconia springfield,PM Peak,373.6818181818182,13
mcpherson square,friendship heights,PM Peak,25.772727272727277,8
mcpherson square,gallery place,PM Peak,45.81818181818182,2
mcpherson square,georgia avenue petworth,PM Peak,17.90909090909091,7
mcpherson square,glenmont,PM Peak,67.72727272727273,13
mcpherson square,greenbelt,PM Peak,90.36363636363636,12
mcpherson square,grosvenor strathmore,PM Peak,26.90909090909091,11
mcpherson square,huntington,PM Peak,216.1818181818182,13
mcpherson square,judiciary square,PM Peak,12.272727272727272,3
mcpherson square,king street old town,PM Peak,176.5,11
mcpherson square,landover,PM Peak,101.54545454545456,13
mcpherson square,largo,PM Peak,218.0909090909091,14
mcpherson square,l'enfant plaza,PM Peak,189.54545454545453,4
mcpherson square,mcpherson square,PM Peak,24.363636363636363,0
mcpherson square,medical center,PM Peak,3.409090909090909,10
mcpherson square,metro center,PM Peak,53.86363636363637,1
mcpherson square,minnesota avenue,PM Peak,48.13636363636363,10
mcpherson square,morgan boulevard,PM Peak,105.8181818181818,13
mcpherson square,mount vernon square,PM Peak,5.363636363636363,3
mcpherson square,navy yard ballpark,PM Peak,92.5909090909091,6
mcpherson square,naylor road,PM Peak,47.40909090909091,10
mcpherson square,new carrollton,PM Peak,416.9090909090909,14
mcpherson square,noma gallaudet u,PM Peak,24.272727272727277,5
mcpherson square,pentagon,PM Peak,421.5,5
mcpherson square,pentagon city,PM Peak,428.27272727272725,6
mcpherson square,potomac avenue,PM Peak,116.45454545454544,8
mcpherson square,hyattsville crossing,PM Peak,44.45454545454545,10
mcpherson square,national airport,PM Peak,82.36363636363636,8
mcpherson square,rhode island avenue,PM Peak,35.95454545454545,6
mcpherson square,rockville,PM Peak,11.272727272727272,14
mcpherson square,rosslyn,PM Peak,312.8181818181818,3
mcpherson square,shady grove,PM Peak,112.22727272727272,15
mcpherson square,shaw howard university,PM Peak,10.181818181818182,4
mcpherson square,silver spring,PM Peak,80.86363636363636,10
mcpherson square,smithsonian,PM Peak,49.13636363636363,3
mcpherson square,southern avenue,PM Peak,129.36363636363637,9
mcpherson square,stadium armory,PM Peak,68.63636363636364,9
mcpherson square,suitland,PM Peak,110.86363636363636,11
mcpherson square,takoma,PM Peak,31.272727272727277,9
mcpherson square,tenleytown au,PM Peak,13.363636363636363,7
mcpherson square,twinbrook,PM Peak,14.272727272727272,13
mcpherson square,u street,PM Peak,9.681818181818182,5
mcpherson square,union station,PM Peak,242.8181818181818,4
mcpherson square,van dorn street,PM Peak,155.0,12
mcpherson square,van ness udc,PM Peak,15.272727272727272,6
mcpherson square,vienna,PM Peak,710.7272727272727,11
mcpherson square,virginia square gmu,PM Peak,161.0,6
mcpherson square,waterfront,PM Peak,49.18181818181818,5
mcpherson square,west falls church,PM Peak,587.7727272727273,9
mcpherson square,west hyattsville,PM Peak,26.0,9
mcpherson square,wheaton,PM Peak,28.59090909090909,12
mcpherson square,north bethesda,PM Peak,11.454545454545457,12
mcpherson square,woodley park,PM Peak,12.136363636363637,4
medical center,addison road,PM Peak,20.63636363636364,20
medical center,anacostia,PM Peak,27.227272727272727,15
medical center,archives,PM Peak,2.590909090909091,11
medical center,arlington cemetery,PM Peak,0.6818181818181818,14
medical center,ballston-mu,PM Peak,13.5,17
medical center,benning road,PM Peak,6.0,18
medical center,bethesda,PM Peak,147.54545454545453,1
medical center,braddock road,PM Peak,10.272727272727272,18
medical center,branch avenue,PM Peak,58.27272727272727,20
medical center,brookland cua,PM Peak,20.181818181818183,15
medical center,capitol heights,PM Peak,12.954545454545457,19
medical center,capitol south,PM Peak,3.590909090909091,14
medical center,cheverly,PM Peak,5.227272727272728,20
medical center,clarendon,PM Peak,6.7727272727272725,15
medical center,cleveland park,PM Peak,65.63636363636364,5
medical center,college park university of maryland,PM Peak,8.681818181818182,19
medical center,columbia heights,PM Peak,19.227272727272727,14
medical center,congress heights,PM Peak,8.863636363636363,16
medical center,court house,PM Peak,6.954545454545454,14
medical center,crystal city,PM Peak,10.181818181818182,15
medical center,deanwood,PM Peak,8.818181818181818,19
medical center,dunn loring,PM Peak,7.818181818181818,20
medical center,dupont circle,PM Peak,184.1818181818182,7
medical center,east falls church,PM Peak,6.409090909090909,18
medical center,eastern market,PM Peak,13.636363636363637,15
medical center,eisenhower avenue,PM Peak,6.454545454545454,20
medical center,farragut north,PM Peak,65.86363636363636,8
medical center,farragut west,PM Peak,1.0,11
medical center,federal center sw,PM Peak,1.4545454545454546,13
medical center,federal triangle,PM Peak,2.0454545454545454,10
medical center,foggy bottom gwu,PM Peak,18.045454545454547,12
medical center,forest glen,PM Peak,1.9090909090909087,19
medical center,fort totten,PM Peak,14.954545454545457,16
medical center,franconia springfield,PM Peak,25.818181818181817,21
medical center,friendship heights,PM Peak,155.0909090909091,2
medical center,gallery place,PM Peak,61.45454545454545,10
medical center,georgia avenue petworth,PM Peak,9.818181818181818,15
medical center,glenmont,PM Peak,2.772727272727273,21
medical center,greenbelt,PM Peak,23.363636363636363,20
medical center,grosvenor strathmore,PM Peak,171.9090909090909,1
medical center,huntington,PM Peak,25.363636363636363,21
medical center,judiciary square,PM Peak,9.363636363636363,11
medical center,king street old town,PM Peak,11.409090909090908,19
medical center,landover,PM Peak,10.545454545454543,21
medical center,largo,PM Peak,27.181818181818183,22
medical center,l'enfant plaza,PM Peak,11.090909090909092,12
medical center,mcpherson square,PM Peak,3.0454545454545454,10
medical center,medical center,PM Peak,9.727272727272728,0
medical center,metro center,PM Peak,64.81818181818181,9
medical center,minnesota avenue,PM Peak,10.727272727272728,18
medical center,morgan boulevard,PM Peak,10.727272727272728,21
medical center,mount vernon square,PM Peak,8.136363636363637,11
medical center,navy yard ballpark,PM Peak,20.318181818181817,14
medical center,naylor road,PM Peak,21.272727272727277,18
medical center,new carrollton,PM Peak,43.95454545454545,22
medical center,noma gallaudet u,PM Peak,16.045454545454547,13
medical center,pentagon,PM Peak,35.36363636363637,13
medical center,pentagon city,PM Peak,25.863636363636363,14
medical center,potomac avenue,PM Peak,10.772727272727272,16
medical center,hyattsville crossing,PM Peak,10.545454545454543,18
medical center,national airport,PM Peak,16.454545454545453,16
medical center,rhode island avenue,PM Peak,23.272727272727277,14
medical center,rockville,PM Peak,215.5,4
medical center,rosslyn,PM Peak,16.0,13
medical center,shady grove,PM Peak,440.8181818181818,5
medical center,shaw howard university,PM Peak,11.272727272727272,12
medical center,silver spring,PM Peak,6.045454545454546,18
medical center,smithsonian,PM Peak,6.318181818181818,11
medical center,southern avenue,PM Peak,34.27272727272727,17
medical center,stadium armory,PM Peak,4.045454545454546,17
medical center,suitland,PM Peak,42.40909090909091,19
medical center,takoma,PM Peak,5.954545454545454,17
medical center,tenleytown au,PM Peak,101.27272727272728,3
medical center,twinbrook,PM Peak,290.77272727272725,3
medical center,u street,PM Peak,15.727272727272728,13
medical center,union station,PM Peak,137.6818181818182,12
medical center,van dorn street,PM Peak,8.590909090909092,20
medical center,van ness udc,PM Peak,81.77272727272727,4
medical center,vienna,PM Peak,26.363636363636363,21
medical center,virginia square gmu,PM Peak,2.1818181818181817,16
medical center,waterfront,PM Peak,10.090909090909092,13
medical center,west falls church,PM Peak,19.363636363636363,19
medical center,west hyattsville,PM Peak,6.909090909090909,17
medical center,wheaton,PM Peak,2.227272727272727,20
medical center,north bethesda,PM Peak,123.5,2
medical center,woodley park,PM Peak,109.27272727272728,6
metro center,addison road,PM Peak,116.5,11
metro center,anacostia,PM Peak,68.27272727272727,6
metro center,archives,PM Peak,5.818181818181818,2
metro center,arlington cemetery,PM Peak,29.227272727272727,5
metro center,ballston-mu,PM Peak,361.1818181818182,8
metro center,benning road,PM Peak,69.63636363636364,9
metro center,bethesda,PM Peak,425.3636363636364,8
metro center,braddock road,PM Peak,78.31818181818181,9
metro center,branch avenue,PM Peak,132.04545454545453,11
metro center,brookland cua,PM Peak,157.0909090909091,6
metro center,capitol heights,PM Peak,57.5,10
metro center,capitol south,PM Peak,105.45454545454544,5
metro center,cheverly,PM Peak,52.22727272727273,11
metro center,clarendon,PM Peak,208.5909090909091,6
metro center,cleveland park,PM Peak,270.54545454545456,4
metro center,college park university of maryland,PM Peak,64.4090909090909,10
metro center,columbia heights,PM Peak,89.45454545454545,5
metro center,congress heights,PM Peak,27.045454545454547,7
metro center,court house,PM Peak,259.3636363636364,5
metro center,crystal city,PM Peak,120.45454545454544,6
metro center,deanwood,PM Peak,38.40909090909091,10
metro center,dunn loring,PM Peak,187.8181818181818,11
metro center,dupont circle,PM Peak,639.8181818181819,2
metro center,east falls church,PM Peak,182.5,9
metro center,eastern market,PM Peak,179.27272727272728,6
metro center,eisenhower avenue,PM Peak,24.5,11
metro center,farragut north,PM Peak,194.5909090909091,1
metro center,farragut west,PM Peak,93.45454545454544,2
metro center,federal center sw,PM Peak,35.68181818181818,4
metro center,federal triangle,PM Peak,11.136363636363637,1
metro center,foggy bottom gwu,PM Peak,323.8636363636364,3
metro center,forest glen,PM Peak,173.86363636363637,10
metro center,fort totten,PM Peak,191.6818181818182,7
metro center,franconia springfield,PM Peak,231.8181818181818,12
metro center,friendship heights,PM Peak,452.8636363636364,7
metro center,gallery place,PM Peak,74.81818181818181,1
metro center,georgia avenue petworth,PM Peak,45.13636363636363,6
metro center,glenmont,PM Peak,357.77272727272725,12
metro center,greenbelt,PM Peak,123.5,11
metro center,grosvenor strathmore,PM Peak,399.59090909090907,10
metro center,huntington,PM Peak,109.0909090909091,12
metro center,judiciary square,PM Peak,48.09090909090909,2
metro center,king street old town,PM Peak,100.9090909090909,10
metro center,landover,PM Peak,97.0909090909091,12
metro center,largo,PM Peak,187.45454545454547,13
metro center,l'enfant plaza,PM Peak,120.0,3
metro center,mcpherson square,PM Peak,43.95454545454545,1
metro center,medical center,PM Peak,78.95454545454545,9
metro center,metro center,PM Peak,66.95454545454545,0
metro center,minnesota avenue,PM Peak,45.72727272727273,9
metro center,morgan boulevard,PM Peak,108.0909090909091,12
metro center,mount vernon square,PM Peak,15.954545454545457,2
metro center,navy yard ballpark,PM Peak,84.86363636363636,5
metro center,naylor road,PM Peak,36.22727272727273,9
metro center,new carrollton,PM Peak,371.27272727272725,13
metro center,noma gallaudet u,PM Peak,118.63636363636364,4
metro center,pentagon,PM Peak,199.8636363636364,4
metro center,pentagon city,PM Peak,247.54545454545453,5
metro center,potomac avenue,PM Peak,107.3181818181818,7
metro center,hyattsville crossing,PM Peak,70.95454545454545,9
metro center,national airport,PM Peak,67.68181818181819,7
metro center,rhode island avenue,PM Peak,164.4090909090909,5
metro center,rockville,PM Peak,180.6818181818182,13
metro center,rosslyn,PM Peak,296.04545454545456,4
metro center,shady grove,PM Peak,822.3636363636364,14
metro center,shaw howard university,PM Peak,36.59090909090909,3
metro center,silver spring,PM Peak,545.6363636363636,9
metro center,smithsonian,PM Peak,51.45454545454545,2
metro center,southern avenue,PM Peak,109.3181818181818,8
metro center,stadium armory,PM Peak,61.5,8
metro center,suitland,PM Peak,97.54545454545456,10
metro center,takoma,PM Peak,311.45454545454544,8
metro center,tenleytown au,PM Peak,282.1818181818182,6
metro center,twinbrook,PM Peak,164.4090909090909,12
metro center,u street,PM Peak,45.77272727272727,4
metro center,union station,PM Peak,1155.5,3
metro center,van dorn street,PM Peak,84.77272727272727,11
metro center,van ness udc,PM Peak,293.59090909090907,5
metro center,vienna,PM Peak,601.1818181818181,12
metro center,virginia square gmu,PM Peak,142.04545454545453,7
metro center,waterfront,PM Peak,39.09090909090909,4
metro center,west falls church,PM Peak,481.2272727272728,10
metro center,west hyattsville,PM Peak,68.36363636363636,8
metro center,wheaton,PM Peak,200.5909090909091,11
metro center,north bethesda,PM Peak,158.27272727272728,11
metro center,woodley park,PM Peak,294.5,3
minnesota avenue,addison road,PM Peak,17.09090909090909,4
minnesota avenue,anacostia,PM Peak,59.63636363636363,9
minnesota avenue,archives,PM Peak,4.181818181818182,7
minnesota avenue,ballston-mu,PM Peak,4.454545454545454,13
minnesota avenue,benning road,PM Peak,11.409090909090908,2
minnesota avenue,bethesda,PM Peak,0.6818181818181818,17
minnesota avenue,braddock road,PM Peak,0.8181818181818182,12
minnesota avenue,branch avenue,PM Peak,5.545454545454546,14
minnesota avenue,brookland cua,PM Peak,9.863636363636363,13
minnesota avenue,capitol heights,PM Peak,6.727272727272728,3
minnesota avenue,capitol south,PM Peak,4.863636363636363,4
minnesota avenue,cheverly,PM Peak,17.181818181818183,2
minnesota avenue,clarendon,PM Peak,1.681818181818182,11
minnesota avenue,cleveland park,PM Peak,1.181818181818182,13
minnesota avenue,college park university of maryland,PM Peak,0.5454545454545454,17
minnesota avenue,columbia heights,PM Peak,26.63636363636364,12
minnesota avenue,congress heights,PM Peak,27.59090909090909,10
minnesota avenue,court house,PM Peak,4.409090909090909,10
minnesota avenue,crystal city,PM Peak,3.227272727272727,9
minnesota avenue,deanwood,PM Peak,41.54545454545455,1
minnesota avenue,dunn loring,PM Peak,1.2272727272727273,16
minnesota avenue,dupont circle,PM Peak,6.363636363636363,11
minnesota avenue,east falls church,PM Peak,0.8181818181818182,14
minnesota avenue,eastern market,PM Peak,34.90909090909091,3
minnesota avenue,eisenhower avenue,PM Peak,0.5,14
minnesota avenue,farragut north,PM Peak,3.090909090909091,10
minnesota avenue,farragut west,PM Peak,8.454545454545455,11
minnesota avenue,federal center sw,PM Peak,3.409090909090909,5
minnesota avenue,federal triangle,PM Peak,2.590909090909091,8
minnesota avenue,foggy bottom gwu,PM Peak,13.318181818181818,10
minnesota avenue,forest glen,PM Peak,0.9090909090909092,17
minnesota avenue,fort totten,PM Peak,17.318181818181817,14
minnesota avenue,franconia springfield,PM Peak,2.136363636363636,15
minnesota avenue,friendship heights,PM Peak,1.7272727272727273,16
minnesota avenue,gallery place,PM Peak,18.0,8
minnesota avenue,georgia avenue petworth,PM Peak,16.90909090909091,13
minnesota avenue,glenmont,PM Peak,6.5,19
minnesota avenue,greenbelt,PM Peak,2.5,18
minnesota avenue,grosvenor strathmore,PM Peak,0.0454545454545454,19
minnesota avenue,huntington,PM Peak,6.227272727272728,15
minnesota avenue,judiciary square,PM Peak,3.0454545454545454,9
minnesota avenue,king street old town,PM Peak,1.5454545454545454,13
minnesota avenue,landover,PM Peak,31.863636363636363,3
minnesota avenue,largo,PM Peak,11.090909090909092,6
minnesota avenue,l'enfant plaza,PM Peak,17.045454545454547,6
minnesota avenue,mcpherson square,PM Peak,11.090909090909092,10
minnesota avenue,medical center,PM Peak,0.2272727272727272,18
minnesota avenue,metro center,PM Peak,18.5,9
minnesota avenue,minnesota avenue,PM Peak,13.818181818181818,0
minnesota avenue,morgan boulevard,PM Peak,4.5,5
minnesota avenue,mount vernon square,PM Peak,7.363636363636363,9
minnesota avenue,navy yard ballpark,PM Peak,6.181818181818182,8
minnesota avenue,naylor road,PM Peak,10.681818181818182,12
minnesota avenue,new carrollton,PM Peak,79.13636363636364,4
minnesota avenue,noma gallaudet u,PM Peak,4.5,11
minnesota avenue,pentagon,PM Peak,4.863636363636363,7
minnesota avenue,pentagon city,PM Peak,11.545454545454543,8
minnesota avenue,potomac avenue,PM Peak,37.72727272727273,2
minnesota avenue,hyattsville crossing,PM Peak,4.2727272727272725,16
minnesota avenue,national airport,PM Peak,1.4545454545454546,10
minnesota avenue,rhode island avenue,PM Peak,16.545454545454547,12
minnesota avenue,rockville,PM Peak,0.7272727272727273,22
minnesota avenue,rosslyn,PM Peak,4.545454545454546,9
minnesota avenue,shady grove,PM Peak,4.181818181818182,23
minnesota avenue,shaw howard university,PM Peak,9.272727272727272,10
minnesota avenue,silver spring,PM Peak,8.318181818181818,16
minnesota avenue,smithsonian,PM Peak,2.5,7
minnesota avenue,southern avenue,PM Peak,24.772727272727277,11
minnesota avenue,stadium armory,PM Peak,26.59090909090909,1
minnesota avenue,suitland,PM Peak,13.272727272727272,13
minnesota avenue,takoma,PM Peak,3.636363636363636,15
minnesota avenue,tenleytown au,PM Peak,2.363636363636364,15
minnesota avenue,twinbrook,PM Peak,0.5,21
minnesota avenue,u street,PM Peak,10.0,11
minnesota avenue,union station,PM Peak,10.409090909090908,10
minnesota avenue,van dorn street,PM Peak,1.2272727272727273,14
minnesota avenue,van ness udc,PM Peak,2.727272727272727,14
minnesota avenue,vienna,PM Peak,7.363636363636363,17
minnesota avenue,virginia square gmu,PM Peak,1.2727272727272727,12
minnesota avenue,waterfront,PM Peak,6.954545454545454,7
minnesota avenue,west falls church,PM Peak,3.363636363636364,15
minnesota avenue,west hyattsville,PM Peak,3.0454545454545454,15
minnesota avenue,wheaton,PM Peak,1.8636363636363635,18
minnesota avenue,north bethesda,PM Peak,0.5909090909090909,20
minnesota avenue,woodley park,PM Peak,1.6363636363636365,12
morgan boulevard,addison road,PM Peak,20.5,1
morgan boulevard,anacostia,PM Peak,3.409090909090909,12
morgan boulevard,archives,PM Peak,1.9545454545454544,10
morgan boulevard,ballston-mu,PM Peak,0.8181818181818182,16
morgan boulevard,benning road,PM Peak,7.090909090909091,3
morgan boulevard,bethesda,PM Peak,1.0909090909090908,20
morgan boulevard,braddock road,PM Peak,0.2272727272727272,15
morgan boulevard,branch avenue,PM Peak,3.4545454545454546,17
morgan boulevard,brookland cua,PM Peak,0.7727272727272727,16
morgan boulevard,capitol heights,PM Peak,6.136363636363637,2
morgan boulevard,capitol south,PM Peak,1.4090909090909092,7
morgan boulevard,cheverly,PM Peak,0.2727272727272727,7
morgan boulevard,clarendon,PM Peak,0.5454545454545454,14
morgan boulevard,cleveland park,PM Peak,0.6818181818181818,16
morgan boulevard,college park university of maryland,PM Peak,0.5454545454545454,20
morgan boulevard,columbia heights,PM Peak,4.045454545454546,15
morgan boulevard,congress heights,PM Peak,1.5909090909090908,13
morgan boulevard,court house,PM Peak,0.2727272727272727,13
morgan boulevard,crystal city,PM Peak,0.7727272727272727,12
morgan boulevard,deanwood,PM Peak,1.3636363636363635,6
morgan boulevard,dunn loring,PM Peak,0.1818181818181818,19
morgan boulevard,dupont circle,PM Peak,2.227272727272727,14
morgan boulevard,east falls church,PM Peak,0.1363636363636363,17
morgan boulevard,eastern market,PM Peak,3.5454545454545454,6
morgan boulevard,eisenhower avenue,PM Peak,0.2272727272727272,17
morgan boulevard,farragut north,PM Peak,0.5909090909090909,13
morgan boulevard,farragut west,PM Peak,1.8636363636363635,14
morgan boulevard,federal center sw,PM Peak,0.6363636363636364,8
morgan boulevard,federal triangle,PM Peak,0.9090909090909092,11
morgan boulevard,foggy bottom gwu,PM Peak,3.590909090909091,13
morgan boulevard,forest glen,PM Peak,0.5454545454545454,20
morgan boulevard,fort totten,PM Peak,5.636363636363637,17
morgan boulevard,franconia springfield,PM Peak,0.6818181818181818,18
morgan boulevard,friendship heights,PM Peak,0.6363636363636364,19
morgan boulevard,gallery place,PM Peak,5.5,11
morgan boulevard,georgia avenue petworth,PM Peak,2.590909090909091,16
morgan boulevard,glenmont,PM Peak,2.090909090909091,22
morgan boulevard,greenbelt,PM Peak,1.2727272727272727,21
morgan boulevard,grosvenor strathmore,PM Peak,0.5909090909090909,22
morgan boulevard,huntington,PM Peak,1.5,18
morgan boulevard,judiciary square,PM Peak,0.1818181818181818,12
morgan boulevard,king street old town,PM Peak,0.5454545454545454,16
morgan boulevard,landover,PM Peak,1.2272727272727273,8
morgan boulevard,largo,PM Peak,13.181818181818182,1
morgan boulevard,l'enfant plaza,PM Peak,2.727272727272727,9
morgan boulevard,mcpherson square,PM Peak,3.4545454545454546,13
morgan boulevard,medical center,PM Peak,0.0454545454545454,21
morgan boulevard,metro center,PM Peak,4.863636363636363,12
morgan boulevard,minnesota avenue,PM Peak,2.363636363636364,5
morgan boulevard,morgan boulevard,PM Peak,6.045454545454546,0
morgan boulevard,mount vernon square,PM Peak,1.5454545454545454,12
morgan boulevard,navy yard ballpark,PM Peak,2.6818181818181817,11
morgan boulevard,naylor road,PM Peak,1.5909090909090908,15
morgan boulevard,new carrollton,PM Peak,9.545454545454543,9
morgan boulevard,noma gallaudet u,PM Peak,0.8181818181818182,14
morgan boulevard,pentagon,PM Peak,1.9545454545454544,10
morgan boulevard,pentagon city,PM Peak,5.136363636363637,11
morgan boulevard,potomac avenue,PM Peak,4.409090909090909,5
morgan boulevard,hyattsville crossing,PM Peak,2.909090909090909,19
morgan boulevard,national airport,PM Peak,1.681818181818182,13
morgan boulevard,rhode island avenue,PM Peak,1.5909090909090908,15
morgan boulevard,rockville,PM Peak,0.6363636363636364,25
morgan boulevard,rosslyn,PM Peak,4.045454545454546,12
morgan boulevard,shady grove,PM Peak,3.4545454545454546,26
morgan boulevard,shaw howard university,PM Peak,1.2272727272727273,13
morgan boulevard,silver spring,PM Peak,2.3181818181818183,19
morgan boulevard,smithsonian,PM Peak,0.9545454545454546,10
morgan boulevard,southern avenue,PM Peak,3.0454545454545454,14
morgan boulevard,stadium armory,PM Peak,3.772727272727273,4
morgan boulevard,suitland,PM Peak,1.2727272727272727,16
morgan boulevard,takoma,PM Peak,0.7272727272727273,18
morgan boulevard,tenleytown au,PM Peak,0.9090909090909092,18
morgan boulevard,u street,PM Peak,3.5,14
morgan boulevard,union station,PM Peak,2.409090909090909,13
morgan boulevard,van dorn street,PM Peak,0.2727272727272727,17
morgan boulevard,van ness udc,PM Peak,0.2727272727272727,17
morgan boulevard,vienna,PM Peak,0.6818181818181818,20
morgan boulevard,virginia square gmu,PM Peak,0.0909090909090909,15
morgan boulevard,waterfront,PM Peak,1.0454545454545454,10
morgan boulevard,west falls church,PM Peak,0.5454545454545454,18
morgan boulevard,west hyattsville,PM Peak,2.272727272727273,18
morgan boulevard,wheaton,PM Peak,1.0909090909090908,21
morgan boulevard,north bethesda,PM Peak,0.1363636363636363,23
morgan boulevard,woodley park,PM Peak,0.9090909090909092,15
mount vernon square,addison road,PM Peak,6.045454545454546,11
mount vernon square,anacostia,PM Peak,60.90909090909091,6
mount vernon square,archives,PM Peak,15.227272727272728,2
mount vernon square,arlington cemetery,PM Peak,0.3181818181818182,5
mount vernon square,ballston-mu,PM Peak,7.681818181818182,10
mount vernon square,benning road,PM Peak,9.409090909090908,9
mount vernon square,bethesda,PM Peak,6.863636363636363,10
mount vernon square,braddock road,PM Peak,22.227272727272727,9
mount vernon square,branch avenue,PM Peak,43.09090909090909,11
mount vernon square,brookland cua,PM Peak,4.545454545454546,6
mount vernon square,capitol heights,PM Peak,5.954545454545454,10
mount vernon square,capitol south,PM Peak,5.454545454545454,5
mount vernon square,cheverly,PM Peak,3.3181818181818183,11
mount vernon square,clarendon,PM Peak,4.545454545454546,8
mount vernon square,cleveland park,PM Peak,2.363636363636364,6
mount vernon square,college park university of maryland,PM Peak,39.63636363636363,8
mount vernon square,columbia heights,PM Peak,134.6818181818182,3
mount vernon square,congress heights,PM Peak,20.772727272727277,7
mount vernon square,court house,PM Peak,4.681818181818182,7
mount vernon square,crystal city,PM Peak,24.545454545454547,6
mount vernon square,deanwood,PM Peak,3.136363636363636,10
mount vernon square,dunn loring,PM Peak,3.636363636363636,13
mount vernon square,dupont circle,PM Peak,15.636363636363637,4
mount vernon square,east falls church,PM Peak,3.954545454545455,11
mount vernon square,eastern market,PM Peak,9.727272727272728,6
mount vernon square,eisenhower avenue,PM Peak,5.636363636363637,11
mount vernon square,farragut north,PM Peak,11.636363636363637,3
mount vernon square,farragut west,PM Peak,3.727272727272727,4
mount vernon square,federal center sw,PM Peak,2.3181818181818183,4
mount vernon square,federal triangle,PM Peak,1.4545454545454546,3
mount vernon square,foggy bottom gwu,PM Peak,12.227272727272728,5
mount vernon square,forest glen,PM Peak,2.6818181818181817,8
mount vernon square,fort totten,PM Peak,30.681818181818183,5
mount vernon square,franconia springfield,PM Peak,18.90909090909091,12
mount vernon square,friendship heights,PM Peak,6.681818181818182,9
mount vernon square,gallery place,PM Peak,22.772727272727277,1
mount vernon square,georgia avenue petworth,PM Peak,36.68181818181818,4
mount vernon square,glenmont,PM Peak,10.727272727272728,10
mount vernon square,greenbelt,PM Peak,100.8181818181818,9
mount vernon square,grosvenor strathmore,PM Peak,4.2727272727272725,12
mount vernon square,huntington,PM Peak,38.86363636363637,12
mount vernon square,judiciary square,PM Peak,1.9545454545454544,2
mount vernon square,king street old town,PM Peak,32.0,10
mount vernon square,landover,PM Peak,4.2727272727272725,12
mount vernon square,largo,PM Peak,7.909090909090909,13
mount vernon square,l'enfant plaza,PM Peak,21.954545454545453,3
mount vernon square,mcpherson square,PM Peak,3.8181818181818175,3
mount vernon square,medical center,PM Peak,1.4090909090909092,11
mount vernon square,metro center,PM Peak,8.954545454545455,2
mount vernon square,minnesota avenue,PM Peak,8.727272727272727,9
mount vernon square,morgan boulevard,PM Peak,5.136363636363637,12
mount vernon square,mount vernon square,PM Peak,8.090909090909092,0
mount vernon square,navy yard ballpark,PM Peak,68.54545454545455,5
